source,target,weight
317734636,712894805223682048,1
317734636,826537184,3
3179688406,22657914,1
3179688406,455264233,1
3179698566,835944726088003584,1
317975293,2502606786,1
3181126786,420542453,1
3181126786,760497714652151808,1
318116290,954124423,2
3181210090,2097571,1
3181412472,954124423,1
3183841828,273648929,3
3184646298,455264233,1
3184740842,92460378,2
3185450862,954124423,1
318577930,1728451099,1
318594687,302111485,1
3186250136,954124423,2
3186506630,954124423,1
3188147200,954124423,2
318866199,302111485,1
319096369,773908134414979072,1
319132720,302111485,1
319147996,455264233,1
3192392773,954124423,1
3192482611,586163145,1
3194207032,92460378,1
3194606255,455264233,1
3194606255,954124423,1
3194968032,285994737,1
3195774341,804851761647218688,1
3195774341,865448264388169728,1
319746148,4363198276,1
3197717401,1889899296,1
319776853,455264233,1
319805412,720223843390996480,1
319805412,954124423,1
3198261067,3306484243,1
3198349443,954124423,1
3199390706,331487598,1
3200060140,2349347329,1
3200060140,2363203740,1
3200060140,3089155533,1
3200060140,44204171,1
3200060140,72931184,2
3201789399,954124423,1
320199480,302111485,1
320307136,954124423,1
3205709075,455264233,4
3207475839,311118058,1
3207475839,92460378,1
3208458965,248829087,1
3211927487,1917073543,1
3214084976,302111485,1
3214130809,4573876514,1
3215411657,954124423,1
321603435,4901897973,1
3216036994,954124423,1
321693960,4288089627,2
3217934218,302111485,1
321934137,247495419,1
3219628735,954124423,1
322002182,586163145,1
3220318152,455264233,1
322032724,3244921294,1
3220708705,247495419,1
3220964402,528723778,1
3221366411,3244921294,1
3221726009,3304563118,1
3221728030,954124423,1
3221753411,822868557394542592,1
3221936397,726464337510981633,1
32222918,14594844,1
3223687506,4573876514,1
3226948667,869193235918454786,1
3227400208,1880640066,1
3227400208,3293406121,1
3227400208,778289312513359877,1
3227400208,840023646458523649,1
3227400208,868274776124657664,1
3227400208,872434630225522689,1
3227904778,2761410968,1
3227904778,455264233,1
322812150,302111485,1
3229884629,954124423,1
32299631,2424583082,1
3229982559,374712154,1
323057164,302111485,1
3231170470,954124423,1
323178643,954124423,1
3231862709,4573876514,1
323255244,954124423,1
323385800,455264233,1
3233875913,2841998391,1
323552584,954124423,1
32359277,302111485,1
3236190378,1536657750,1
3236662331,954124423,1
3238155661,954124423,3
3238310041,302111485,1
3238615820,372179642,1
3240210523,954124423,1
3240776974,4573876514,1
3240946149,3090843159,1
3241224844,954124423,1
324201150,1583865109,1
3242032325,526110917,1
3243196223,3735364760,1
3244598766,869193235918454786,1
3244921294,167419280,1
3244921294,244004636,1
3244962238,3244962238,1
32452446,954124423,1
3246358172,358545917,1
3246605001,37020028,1
3246820548,302111485,1
3246945988,455264233,1
3246990457,302111485,1
3247188550,954124423,1
3247853342,455264233,1
3247853342,954124423,2
325172419,954124423,1
3252457706,954124423,1
3252690255,954124423,1
3252873003,954124423,1
3252986367,813914393788481540,1
32531375,247495419,1
3253173350,4901897973,1
3254388063,180113275,1
3254598686,954124423,1
32548426,954124423,1
325669397,954124423,1
3257484073,954124423,1
3258325064,3244921294,1
3258779101,707968258054496257,1
3260489240,954124423,1
3260501408,954124423,1
326097795,420542453,1
326097795,760497714652151808,2
326097795,86665649,1
326288537,954124423,1
3263125933,802315319385686016,1
3263253388,2894398433,1
32646616,3376781080,1
3265439376,954124423,1
3266563146,954124423,1
3266864030,830966706134593538,1
326709238,3244921294,1
3267330889,3735364760,1
3268082106,875112026061783040,1
3269366196,954124423,1
326965042,2872152597,1
32700128,954124423,2
327018916,53213407,1
327045154,92460378,1
327045154,970231896,1
3273222469,954124423,1
3276668192,954124423,1
3277174213,302111485,1
3277938788,954124423,1
327816397,813914393788481540,1
327816397,954124423,1
327895161,326003773,1
3279063067,528723778,1
3279597084,3244921294,1
3279690919,954124423,1
3279955580,954124423,1
3280179187,954124423,1
32820082,954124423,1
3282859598,2445809510,1
32837910,954124423,1
3285062162,1137779952,1
328727685,2876754270,1
328759670,954124423,1
3288541821,954124423,2
3290816808,2205302725,1
3290842206,954124423,1
3291216657,3292869325,1
329202149,954124423,1
32920313,954124423,1
3292290896,285994737,1
3292725757,954124423,1
3293536514,954124423,1
32936055,954124423,1
329420345,954124423,1
3294291206,37020028,1
3294733846,3244921294,1
3296302826,273648929,1
3296618000,954124423,1
3297190796,380945274,1
3297364263,260708432,1
3297854214,2205302725,1
3298033526,954124423,1
3298976357,954124423,1
3299341955,487834443,1
3299434041,2566535282,1
3299535407,92460378,4
3300013934,954124423,1
330049429,487834443,1
330049429,526110917,1
3300842662,707968258054496257,1
3302179354,119183782,1
3302179354,526110917,1
3302213164,455264233,1
3302254204,23365626,1
3302455838,23387115,1
3302455838,2844827106,1
3302455838,452533953,1
3302455838,52972702,1
3302455838,705039372429750272,1
33028541,261749735,1
3302874696,2244082586,1
3302882995,954124423,1
3302910339,954124423,1
3303166882,2761410968,1
330357834,958020944,1
3304105465,180113275,1
3304262376,721002648288292864,1
3304497209,92460378,2
3304788669,528723778,1
3305136801,302111485,1
330519213,3735364760,1
330556063,849321912,1
3306323955,838018569732501508,1
3306514502,813914393788481540,1
3307279521,4573876514,1
3307413730,1728451099,1
3308193378,746134043318640644,1
33097412,263501935,1
3310100744,738153522277945344,1
33102081,804851761647218688,1
3310256775,4858580423,1
3311587398,3081921375,1
331164952,838018569732501508,2
3311801821,954124423,1
3312838040,954124423,1
3312960844,49946953,1
331367924,2876754270,1
3314467183,954124423,1
3314708789,2167525794,1
331542873,2159335132,1
3315464599,954124423,1
3316552507,119183782,1
3316552507,125023898,1
3316552507,248829087,1
3316552507,526110917,1
3317143817,146518467,1
3317212801,954124423,1
3318318912,365854454,1
3319208741,866395623158939657,1
3319254798,954124423,1
3319446089,2428812485,1
3320545346,954124423,1
3320739439,804851761647218688,1
3320957466,302111485,1
3321498788,954124423,1
3322164706,954124423,1
3322623085,2159335132,1
3322642872,37020028,1
3322642872,813914393788481540,1
332271557,302111485,1
3323943190,455264233,1
3323960308,869193235918454786,1
3324079008,180113275,1
3324079008,420542453,1
3324079008,92460378,1
3324335616,954124423,1
3325022811,954124423,1
3325294146,832965832837885955,1
3325479940,954124423,1
3325619932,4346145681,1
332812445,954124423,1
33309988,954124423,1
3331719381,804851761647218688,1
33359089,92460378,1
3337044353,2504937833,1
3337044353,420542453,1
3337280063,248829087,1
3337280063,4341845536,1
3337280063,526110917,1
3337280063,723206253296640000,1
33389601,954124423,1
3339113589,586163145,1
333966590,302111485,1
33409429,954124423,1
33410754,805449024602075137,1
3341148963,958020944,1
3343174930,2752052868,1
3344628693,2337906319,1
3344944154,738153522277945344,1
3345233063,1728451099,1
3345269343,3244921294,1
3345633441,954124423,1
3345957741,954124423,1
3346711889,455264233,2
3346986881,1137779952,1
3346986881,478170193,1
3346986881,92460378,1
3350288327,2485683093,1
3350288327,954124423,1
3350694641,4573876514,1
3350956385,861902687750770688,1
3351346877,3244921294,2
3351346877,49946953,1
3351346877,50797952,1
3351346877,586163145,1
3351346877,713819577159790592,1
3352798438,954124423,1
33529092,954124423,1
3353270825,954124423,1
3354140380,954124423,1
3354243137,1530736134,1
3354243137,248829087,1
335543747,813914393788481540,1
335543747,954124423,1
3355814945,2244082586,1
3355814945,2927819278,1
3355814945,487834443,1
3355814945,92460378,1
3357077109,4425662357,1
3358803375,793947232949170180,1
3358966273,954124423,1
335908158,509478547,1
3360665687,816647680805900288,1
3360784469,586163145,1
3362688082,954124423,1
3364198523,2159335132,1
3364417972,954124423,1
3365988797,954124423,1
3366327616,248829087,1
3366327616,760497714652151808,1
3367318187,455264233,1
336772228,1728451099,1
3370772421,3244921294,1
337153134,804851761647218688,1
3372101427,388382668,1
3372101427,84286718,1
337306110,478170193,1
337306110,526110917,1
337370333,954124423,1
3374807219,215584318,1
3374807219,756155916567863296,1
33775392,954124423,1
3379584303,103105127,1
3380985389,260708432,1
3382548400,838018569732501508,1
3382712013,778289312513359877,1
3382843617,2167525794,1
3383448039,804851761647218688,1
3383832604,302111485,1
3385062173,125023898,2
3385062173,214544700,2
3385062173,2244082586,2
3385062173,3074775040,1
3385062173,478170193,3
3385062173,740683594633355265,1
3385761058,22657914,1
3385951175,487834443,1
3386116115,108524355,1
3386116115,1627708843,1
3386116115,1670366851,1
3386116115,167416267,1
3386116115,207974147,1
3386116115,21418513,4
3386116115,2177956740,1
3386116115,2798082501,2
3386116115,2900328521,2
3386116115,3144364989,1
3386116115,3353160453,1
3386116115,373878807,1
3386116115,380648579,1
3386116115,390822157,1
3386116115,428435379,1
3386116115,577608165,1
3386116115,709476891347001344,1
3386116115,771418663752728576,1
3386116115,774531481,1
3386116115,784765142349258752,1
3386116115,785378096014880768,1
3386116115,806465743957225474,1
3386116115,815572487480152064,1
3386116115,822812746362351616,3
3386116115,827046627437379584,2
3386116115,827085304188239872,1
3386116115,866955690279149568,2
3386316197,2205302725,1
33874101,954124423,1
3387429705,214544700,1
3387429705,248829087,2
3387429705,526110917,2
3388106427,482838365,1
3388411199,2159335132,1
3388411199,273648929,1
3388411199,3244921294,1
3388411199,3302455838,1
33904581,954124423,2
3391185461,954124423,1
33912825,954124423,1
339150717,954124423,1
3392742219,954124423,1
339281879,1142312972,1
3395067682,822868557394542592,1
3395283258,954124423,1
3395386792,273648929,1
3395386792,3244921294,1
3395666355,869193235918454786,1
3395959787,718030016043466753,1
3396261556,302111485,1
339729820,838018569732501508,1
3398547369,954124423,1
3398603759,92460378,1
3398815690,838018569732501508,1
3398815690,958020944,2
3399065008,2159335132,1
3399692344,954124423,1
3399891132,954124423,1
3401227875,513497583,1
340168101,302111485,1
3401845689,200115775,1
3401845689,482838365,1
340271070,1728451099,1
3403122035,3244921294,1
3403161539,478170193,1
3403205153,2205302725,1
3403215844,868869677950357504,1
3403358770,455264233,1
3403603633,4573876514,1
340400510,954124423,1
3404578630,816647680805900288,1
3406125905,954124423,1
3406268367,954124423,1
3407887534,704634582394654720,1
34090250,302111485,1
34104804,954124423,1
3412642223,954124423,1
3413212065,824365579872116737,1
3413212065,954124423,1
3413357080,954124423,1
3415038574,954124423,1
341537548,954124423,1
3415483414,147528633,1
3415852715,855519745600311298,1
3416093001,2961037665,1
34166460,954124423,1
341730948,778289312513359877,1
341792878,839214635001618432,1
3418869492,4342659921,1
3419172155,954124423,1
3419970249,954124423,1
3425902299,954124423,1
34262833,305655577,1
3427021157,239865886,1
3428760250,302111485,1
3429493060,92460378,1
34299028,34299028,1
3430693192,870760015019298816,1
343164983,4901897973,1
3433301865,487834443,1
3433805284,2761410968,1
343460836,954124423,1
343553083,2244082586,1
343553083,248829087,1
343553083,2897665331,1
343553083,4341845536,1
343553083,478170193,2
343553083,780899288196976642,1
3435638633,954124423,4
3436127559,954124423,1
343656851,954124423,1
3436938100,455264233,2
3437380571,954124423,1
3437859657,3244921294,1
3438500175,954124423,1
3439451811,972018874014224384,1
344362966,954124423,1
3444360494,954124423,1
344464453,302111485,1
344492308,374315940,1
344548817,455264233,1
344789714,954124423,1
345021595,954124423,1
3452098753,331376866,1
345299892,954124423,1
3453210261,954124423,1
3456003073,954124423,1
345622996,302111485,1
345670358,302111485,1
3457564343,1135496646,1
3461039896,954124423,1
346612013,104360244,1
346612013,1085757072,1
346612013,2304982278,1
346612013,32175942,1
346612013,719523870374563840,1
346612013,867053193171271686,1
346650872,455264233,1
346673140,388355698,1
346727669,478170193,1
346727669,487834443,1
346727669,92460378,2
347162850,4573876514,2
347394424,954124423,1
348037169,2784456429,1
3480694935,954124423,1
3481462632,1583865109,1
3487078280,954124423,1
3488428700,954124423,1
3491446153,3735364760,1
34932854,245605402,1
349650736,954124423,1
349651291,478170193,1
349684816,738153522277945344,1
349687389,92460378,1
349999338,248829087,2
349999338,326003773,1
350030568,954124423,1
350317017,3154119393,1
35034578,954124423,1
3504965061,3074775040,1
3504965061,311118058,1
3506362343,813914393788481540,1
3507283336,3306484243,1
3507746300,954124423,1
350937385,954124423,1
351149827,954124423,1
3511913900,954124423,1
351263372,954124423,1
351321114,954124423,2
3513234375,954124423,1
3513725596,1530736134,1
3513725596,248829087,1
3513725596,482838365,1
3513725596,487834443,2
3513725596,92460378,1
351650323,954124423,1
351852145,105181037,1
35196174,954124423,1
351968087,201669414,1
352025615,528723778,1
3523925773,954124423,1
352665664,954124423,1
3527074152,2952358669,1
352844966,4901897973,1
353066843,214544700,1
353066843,25937737,1
353066843,2778396034,1
353066843,2897398912,1
353066843,2897665331,1
353066843,3044638385,1
353066843,326003773,1
353066843,391432644,1
353066843,4838535987,1
353066843,48451918,1
353066843,62513246,1
353066843,66968296,1
353066843,714088170342715392,1
353066843,73387846,1
353066843,834081571493785600,1
353066843,86665649,1
353066843,91134100,1
353066843,98250867,1
3531841882,954124423,1
353348603,4425662357,2
353426909,954124423,1
3534757279,954124423,1
353539116,455264233,1
353651966,326003773,1
353658973,92460378,1
353730821,954124423,1
35376537,35586563,1
353964202,954124423,1
